SampleID	Candida_albicans	Leuconostoc_mesenteroides	Raoultella_terrigena	Desulfomicrobium_orale	Candida_parapsilosis	Tropheryma_whipplei	Porphyromonas_gingivalis	Tannerella_forsythia	Staphylococcus_argenteus	Fusobacterium_pseudoperiodonticum	Serratia_sp._P2ACOL2	Neisseria_sp._oral_taxon_014	Haemophilus_influenzae	Pseudomonas_aeruginosa	Haemophilus_aegyptius	Campylobacter_rectus	Olsenella_sp._oral_taxon_807	Burkholderia_cenocepacia	Leuconostoc_lactis	Photobacterium_aquimaris	Mycoplasma_salivarium	Prevotella_jejuni	Mogibacterium_diversum	Abiotrophia_defectiva	Filifactor_alocis	Corynebacterium_striatum	Anaerolineaceae_bacterium_oral_taxon_439	Prevotella_melaninogenica	Actinomyces_sp._oral_taxon_897	Candida_dubliniensis	Lautropia_mirabilis	Neisseria_bacilliformis	Klebsiella_aerogenes	Corynebacterium_argentoratense	Acetobacter_syzygii	Klebsiella_variicola	Capnocytophaga_sputigena	Actinomyces_sp._oral_taxon_414	Serratia_marcescens	Malassezia_restricta	Moraxella_catarrhalis	Leptotrichia_wadei	Klebsiella_quasipneumoniae	Achromobacter_xylosoxidans	Cloacibacterium_normanense	Gemella_morbillorum	Parvimonas_micra	Pseudopropionibacterium_propionicum	Campylobacter_showae	Streptococcus_sp._oral_taxon_431	Cupriavidus_gilardii	Fusobacterium_nucleatum	Dolosigranulum_pigrum	Bacteroides_zoogleoformans	Gemella_sanguinis	Streptococcus_sanguinis	Babesia_bigemina	Lactobacillus_parabuchneri	Leptotrichia_hongkongensis	Proteus_mirabilis	Streptococcus_australis	Corynebacterium_matruchotii	Streptococcus_salivarius	Neisseria_mucosa	Stenotrophomonas_maltophilia	Capnocytophaga_gingivalis	Staphylococcus_aureus	Enterobacter_ludwigii	Lactococcus_lactis	Serratia_liquefaciens	Rothia_dentocariosa	Serratia_nematodiphila	Kingella_kingae	Enterobacter_hormaechei	Gemella_haemolysans	Corynebacterium_kroppenstedtii	Prevotella_scopos	Streptococcus_intermedius	Prevotella_sp._oral_taxon_299	Pantoea_ananatis	Pasteurella_multocida	Streptococcus_agalactiae	Treponema_denticola	Haemophilus_parainfluenzae	Aggregatibacter_segnis	Haemophilus_parahaemolyticus	Neisseria_subflava	Prevotella_denticola	Prevotella_intermedia	Lactobacillus_rhamnosus	Neisseria_cinerea	Streptococcus_pneumoniae	Lactobacillus_paracasei	Campylobacter_concisus	Micrococcus_luteus	Streptococcus_gordonii	Klebsiella_pneumoniae	Lactobacillus_salivarius	Capnocytophaga_leadbetteri	Streptococcus_sp._I-P16	Streptococcus_mitis	Schaalia_odontolytica	Streptococcus_cristatus	Streptococcus_thermophilus	Bifidobacterium_longum	Fusobacterium_periodonticum	Rothia_mucilaginosa	Neisseria_elongata	Enterobacter_asburiae	Escherichia_coli	Serratia_plymuthica	Neisseria_flavescens	Streptococcus_oralis	Enterobacter_kobei	Aggregatibacter_aphrophilus	Haemophilus_haemolyticus	Babesia_ovata	Neisseria_meningitidis	Actinomyces_oris	Veillonella_dispar	Veillonella_atypica	Xylella_fastidiosa	Streptococcus_pyogenes	Serratia_fonticola	Lactobacillus_jensenii	Streptococcus_parasanguinis	Streptococcus_vestibularis	Bacillus_coagulans	Clostridium_botulinum	Neisseria_sicca	Listeria_monocytogenes	Veillonella_parvula	Lactobacillus_saerimneri	Babjeviella_inositovora	Corynebacterium_diphtheriae	Treponema_socranskii	Atopobium_parvulum	Propionibacterium_freudenreichii	Lachnospiraceae_bacterium_oral_taxon_500	Streptococcus_anginosus	Eikenella_corrodens	Lawsonella_clevelandensis	Empedobacter_brevis	Klebsiella_oxytoca	Salmonella_enterica	Streptococcus_constellatus	Corynebacterium_urealyticum	Pararhodospirillum_photometricum	Actinomyces_naeslundii	Serratia_proteamaculans	ExacerbatorState
TT0067	0.060827250608273	0	0	0	0	0	0.121654501216545	0	0	0	0	0	0.547445255474453	0.182481751824818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547445255474453	0	0	0	0.364963503649635	0	0	0	0	0.364963503649635	0	0	0	0	0	0	0	0	0.304136253041363	0	0	0	0	0	0.182481751824818	0	0	2.25060827250608	0.364963503649635	0	0	0.060827250608273	0	0	0.060827250608273	1.7639902676399	0.182481751824818	0	1.03406326034063	0.182481751824818	0	0	0	1.09489051094891	0	0	0.060827250608273	9.48905109489051	0	0	0.425790754257907	0	0	0.364963503649635	0.790754257907543	0	0.608272506082725	0.121654501216545	16.0583941605839	3.83211678832117	0	0	0	0	7.17761557177616	0	0.304136253041363	0	0.608272506082725	0	0	0	0	18.6131386861314	0.72992700729927	0.72992700729927	0.182481751824818	0	0.060827250608273	7.66423357664234	0.48661800486618	0	0.912408759124088	0	6.50851581508516	3.7712895377129	0	0	0	0	3.7712895377129	1.39902676399027	0.060827250608273	0	0.121654501216545	0.060827250608273	0	0	4.01459854014599	0	0	0	0	0.304136253041363	0.060827250608273	0	0	0	0	0.121654501216545	0	0	0.608272506082725	0	0	0	0	0	0	0	0	0.304136253041363	0	0
TT0061	0	0	0	0.008237910865804	0	0	0.098854930389653	0.07414119779224	0	0.181234039047697	0	0	1.54048933190543	0	0.024713732597413	0.041189554329022	0	0	0.008237910865804	0	2.69379685311805	0.337754345497982	1.61463052969767	0	0.032951643463218	0.008237910865804	0.008237910865804	2.32309086415685	0	0	0	0	0	0	0	0	0.024713732597413	0	0	0.008237910865804	0.024713732597413	11.3765549056759	0	0	0	0.016475821731609	0	0	0.032951643463218	0.082379108658044	0.172996128181893	0.345992256363786	0.057665376060631	0.008237910865804	1.74643710355054	0.313040612900568	0	0	0.065903286926436	0	0.247137325974133	0.016475821731609	12.3568662987066	0.024713732597413	0.016475821731609	0.115330752121262	0.057665376060631	0	0.032951643463218	0	0.378943899827004	0	0	0	0.22242359337672	0.024713732597413	0.321278523766373	0.065903286926436	0.049427465194827	0	0	0.939121838701705	0	0.131806573852871	0	0.008237910865804	0.024713732597413	0.288326880303155	0.832028997446248	0.008237910865804	0	2.16657055770657	0	9.69602108905182	0	0.140044484718675	0.008237910865804	0	0.123568662987066	0.016475821731609	2.02652607298789	6.76332482082544	0.140044484718675	0.510750473679875	0.041189554329022	0.14828239558448	15.627316912431	0	0	0.107092841255458	0	0.049427465194827	1.1203558777494	0	0	0.008237910865804	0	0.032951643463218	1.77115083614795	1.64758217316089	4.02010050251256	0	0.214185682510915	0.008237910865804	0.016475821731609	10.7587115907406	0.230661504242524	0.024713732597413	0.032951643463218	0.032951643463218	0.024713732597413	1.13683169948101	0.008237910865804	0	0.065903286926436	0.288326880303155	0.617843314935332	0.032951643463218	0.07414119779224	0.321278523766373	0	0	0	0	0.057665376060631	0.082379108658044	0.041189554329022	0	0.329516434632177	0	0
SG0025	0	0	0.022048285745783	0	0	0	0.011024142872892	0	0	0	0	0	0.121265571601808	0.044096571491567	0	0	0	0.011024142872892	0	0	0.033072428618675	0	0	0	0	0	0	0	0	0	0.055120714364458	0	1.02524528717892	0	0	1.00319700143314	0	0	0.011024142872892	0	0.099217285856025	0.022048285745783	0.992172858560247	0	0	0	0	0	0	0	0	0	0	0	0.022048285745783	0.044096571491567	0	0	0	0	0	0	0.033072428618675	0	0.022048285745783	0	0.022048285745783	0.033072428618675	0	0.738617572483739	0.033072428618675	0	0	0.055120714364458	0	0	0	0	0	0.1322897144747	0	0	0	0.077169000110242	0	0	0.011024142872892	0	0	0.011024142872892	0	0.176386285966266	0	0	0	0	92.5807518465439	0	0	0	0.06614485723735	0	0	0.044096571491567	0	0	0.121265571601808	0	0.011024142872892	1.43313857347591	0	0	0	0.011024142872892	0	0	0	0	0	0.022048285745783	0	0	0	0	0	0.06614485723735	0	0	0	0	0	0	0	0	0.033072428618675	0	0	0	0	0	0	0	0	0.396869143424099	0.352772571932532	0	0	0	0	0	0
AL0003	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	10.3174603174603	0	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0	2.38095238095238	0	0	0	0	3.96825396825397	0	0	0	0	0	0	0	8.73015873015873	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	19.047619047619	0	0	0.793650793650794	0	0	0	0	8.73015873015873	0	0	0	0	0	0	0	0	0.793650793650794	3.17460317460317	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	10.3174603174603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TT0069	0.123284293580998	0.073970576148599	0	0	0	0.649297279526588	0.0164379058108	0.0246568587162	0	0.0082189529054	0	0.041094764526999	0.049313717432399	0.049313717432399	0	0	0.172598011013397	0	2.23555519026876	0	0.0082189529054	0.0246568587162	0.0164379058108	0.0082189529054	0	0	0	0.073970576148599	0.0164379058108	1.94789183857976	0.320539163310594	0.353414974932194	0.0082189529054	0	0	0	0.0164379058108	0.123284293580998	0	0.0164379058108	0	0.830114243445385	0	0	0	0.279444398783595	0.131503246486398	0.0246568587162	0.0164379058108	0	0.041094764526999	0.517794033040191	0.0082189529054	0	1.03558806608038	2.56431330648475	0.0164379058108	0.0082189529054	0.0328758116216	0	0.345196022026794	0.394509739459193	30.9854524533574	0	0	0.0246568587162	0.386290786553793	0	0.123284293580998	0	0.673954138242788	0	0	0	0.156160105202597	0	0.073970576148599	0.673954138242788	0	0	0	0.920522725404783	0.0246568587162	0	0	0.0082189529054	0	0.468480315607792	0.090408481959398	0.057532670337799	0.0246568587162	3.30401906797074	0.56710775047259	0.106846387770198	0.0082189529054	0.805457384729185	0.246568587161996	1.29859455905318	0.0164379058108	0.049313717432399	1.28215665324238	0.53423193885099	0.361633927837594	1.57803895783677	0.0082189529054	0.0082189529054	16.4707816224213	0.073970576148599	0	0.205473822634996	0	0.0082189529054	0.953398537026383	0	0.090408481959398	0.0082189529054	0.0328758116216	0.0246568587162	5.02178022519931	1.32325141776938	1.61913372236377	0.0082189529054	0.394509739459193	0	0.057532670337799	11.3914687268842	1.62735267526917	0	0.0164379058108	0	0.0328758116216	0.657516232431988	0	0	0.0328758116216	0.0328758116216	0.871209007972384	0.0328758116216	0.0328758116216	0.238349634256596	0.0328758116216	0.0082189529054	0	0	0.0082189529054	0.041094764526999	0.0164379058108	0	1.14243445385058	0	0
TT0049	0	0	0	0	0	0	0	0	0	0	0	0	69.9895615866388	0.887265135699374	1.46137787056367	0	0	0	0	0	0	0	0.521920668058455	0	0	0	0	0	0	0	0.104384133611691	0	0	0	0	0	0	0	0	0	0.313152400835073	0.156576200417537	0	0	0	0.678496868475992	0	0	0	0	0	0	0	0	0.46972860125261	0.052192066805846	0	0	0	0	0	0	0.052192066805846	0	0	0	0.313152400835073	0	0	0	0	0	0	0	0.417536534446764	0	0	0.365344467640919	0	0	0.052192066805846	0.417536534446764	0	0.417536534446764	0	0.939457202505219	0	0	0	0	0	2.24425887265136	0	0	0	0	1.20041753653445	0	0.260960334029228	0	5.42797494780793	0.521920668058455	0.156576200417537	0	0.052192066805846	0.104384133611691	2.60960334029228	0.260960334029228	0	0.313152400835073	0	0.052192066805846	2.08768267223382	0	0	0.521920668058455	0	0.052192066805846	0.052192066805846	0.260960334029228	0.46972860125261	0	0.104384133611691	0	0	4.85386221294363	0.156576200417537	0	0	0	0.052192066805846	0	0	0	0	0	0.052192066805846	0	0	0.208768267223382	0	0	0	0	0.208768267223382	0.104384133611691	0	0	0	0	0
TT0042	0	0	0	0	0	0	0	0	0	0	0	0	3.41085271317829	11.7829457364341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310077519379845	0	0	0	0	0.775193798449612	0	0	0	0	0	0	0	0	16.1240310077519	0.155038759689922	0	0	0	0	1.24031007751938	0	0.62015503875969	0.930232558139535	0	0	0.155038759689922	0	0	0	0	0	0	0	1.3953488372093	0	0	0	0.775193798449612	0.465116279069767	0.930232558139535	0.930232558139535	0	29.7674418604651	0	1.3953488372093	3.56589147286822	0.930232558139535	0.465116279069767	0	0	2.32558139534884	0	0	0	0	0.465116279069767	0	0	1.08527131782946	2.94573643410853	0	0	0	0	0	0.775193798449612	0.155038759689922	0	1.24031007751938	0	1.70542635658915	0	0	0.465116279069767	1.70542635658915	0	0.62015503875969	0	3.25581395348837	2.01550387596899	0	0	0	0	1.86046511627907	0	0	0	0	0.62015503875969	2.48062015503876	0	0	0	0	0.155038759689922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TT0059	0	0	0	0	0	0	0.046168051708218	0.115420129270545	0	0.900277008310249	0	0.069252077562327	1.8005540166205	0.277008310249307	0	0	0	0	0	0.046168051708218	0	1.98522622345337	0.992613111726685	0	0	0	0	1.10803324099723	0	0	0	0.092336103416436	0.046168051708218	0	0	0.115420129270545	0.138504155124654	0.161588180978763	0	0	1.77746999076639	1.15420129270545	0	0	0	1.22345337026777	0.115420129270545	0	0.069252077562327	0.046168051708218	0	0.530932594644506	0	0	0.738688827331487	0.461680517082179	0	0	0.069252077562327	0	0.207756232686981	0.161588180978763	2.70083102493075	0.87719298245614	0.023084025854109	0.069252077562327	0.184672206832872	0.046168051708218	0.023084025854109	0	0.461680517082179	0	0.138504155124654	0.023084025854109	5.07848568790397	0	0.184672206832872	0.277008310249307	0	0.115420129270545	0.046168051708218	0.43859649122807	0	0.66943674976916	0.115420129270545	1.13111726685134	0.184672206832872	0.161588180978763	0.23084025854109	0	0.069252077562327	6.39427516158818	0	0.392428439519852	0	0.184672206832872	0.738688827331487	0	0.161588180978763	0.023084025854109	14.3351800554017	1.63896583564174	0.484764542936288	0.046168051708218	0	0.484764542936288	2.79316712834718	0.554016620498615	0	30.078485687904	0	0.069252077562327	1.66204986149585	0	0.207756232686981	0.300092336103416	0	0.461680517082179	1.82363804247461	0.184672206832872	1.31578947368421	0	0.046168051708218	0	0	1.84672206832872	0.092336103416436	0.046168051708218	0	2.56232686980609	0	0.346260387811634	0	0	0	0	0.577100646352724	0.046168051708218	0	1.33887349953832	0.184672206832872	0	0	0.023084025854109	0.554016620498615	0	0	0	0.300092336103416	0	0
TT0016	0	0	0	0	0	0	0	0.259605399792316	0	0.051921079958463	0	0.259605399792316	54.7248182762201	0.207684319833853	0.363447559709242	0	0.051921079958463	0	0	0.207684319833853	0	0.051921079958463	0.259605399792316	0.259605399792316	0.103842159916926	0	0.103842159916926	0.311526479750779	0.363447559709242	0	0.155763239875389	0	0	0	0	0	0.103842159916926	0.571131879543094	0	0	0.051921079958463	1.92107995846314	0	0	0	0.363447559709242	0.103842159916926	0.103842159916926	0	0	0	0.051921079958463	0	0	1.24610591900312	0.259605399792316	0	0	0	0	0.103842159916926	0.311526479750779	1.19418483904465	0	0	0.259605399792316	0.311526479750779	0	0	0	0.207684319833853	0	0	0	2.44029075804777	0	0.103842159916926	0.051921079958463	0	0.051921079958463	0.259605399792316	0.311526479750779	0.051921079958463	0.311526479750779	0	1.81723779854621	0	0.103842159916926	0.103842159916926	0	0.103842159916926	3.16718587746625	0	0.051921079958463	0	0.571131879543094	0	0.051921079958463	0	0	7.63239875389408	0.674974039460021	0	0.207684319833853	3.53063343717549	0	3.16718587746625	0	0	0.467289719626168	0	0.155763239875389	1.24610591900312	0	0	1.03842159916926	0	0	0.363447559709242	0.467289719626168	0.415368639667705	0	0.103842159916926	0	0	4.3613707165109	0.674974039460021	0	0	0.051921079958463	0	0.207684319833853	0	0	0	0.207684319833853	0.311526479750779	0.051921079958463	0	0.103842159916926	0	0.051921079958463	0	0	0.051921079958463	0	0	0	0	0	0
KL0010	0	0	0	0	0	0	0.014894250819184	0	0	2.53202263926125	0	0.11915400655347	0.461721775394698	0.15638963360143	0	0.007447125409592	0	0	0	0.014894250819184	0	0.260649389335716	0.305332141793268	0.014894250819184	0	0.007447125409592	0	3.73845695561513	0	0	0	0.007447125409592	0.014894250819184	0	0	0	0.11915400655347	0	0.022341376228776	0	0	1.48942508191838	0	0	0	0.253202263926124	0.208519511468573	0	0.089365504915103	0.134048257372654	0	0.528745904081025	0	0	13.3378016085791	0.491510277033065	0	0	0.007447125409592	0	0.834078045874292	0.022341376228776	2.09264224009532	1.72773309502532	0	0.528745904081025	0.029788501638368	0	0.014894250819184	0	1.05004468275246	0	0.007447125409592	0	0.796842418826333	0	0.2755436401549	0.141495382782246	0.163836759011022	0.044682752457551	0.067024128686327	0.31277926720286	0.022341376228776	6.04706583258862	0.357462019660411	0.141495382782246	2.9416145367888	0.044682752457551	0.215966636878165	0.007447125409592	0.364909145070003	4.52040512362228	0	0.841525171283884	0	0.327673518022043	0.007447125409592	0	0.007447125409592	0.454274649985106	8.34822758415252	2.3011617515639	0.238308013106941	0.141495382782246	0.014894250819184	0.647899910634495	22.81054512958	0.245755138516533	0	0.074471254095919	0	2.93416741137921	1.95114685731308	0	0.141495382782246	0.379803395889187	0	1.85433422698838	0.148942508191838	0.737265415549598	0.297885016383676	0.029788501638368	0.111706881143878	0	0	5.6970509383378	0.074471254095919	0.029788501638368	0.022341376228776	1.22132856717307	0.029788501638368	0.297885016383676	0	0	0.03723562704796	0.007447125409592	0.11915400655347	0.014894250819184	0.007447125409592	0.081918379505511	0.081918379505511	0	0	0	0.03723562704796	0.044682752457551	0.014894250819184	0.007447125409592	0.014894250819184	0	0
TT0018	0	0	0	0	0	0.036710719530103	0.007342143906021	0.007342143906021	0	0.323054331864905	0	0.029368575624082	0.499265785609398	14.2217327459618	0	0	0	0.007342143906021	0	0	0	1.02790014684288	0.411160058737151	0	0	0	0	2.27606461086637	0	0	1.24816446402349	0.058737151248165	0	0	0	0	0.007342143906021	0.014684287812041	0	0	0	1.18208516886931	0	0	0	0.13215859030837	0	0.073421439060206	0.007342143906021	0.139500734214391	0	0.051395007342144	0	0	5.62408223201175	0.308370044052863	0	0	0.014684287812041	0	0.249632892804699	0.066079295154185	1.85022026431718	0.491923641703377	0	0.051395007342144	0.088105726872247	0	0.066079295154185	0	0.52129221732746	0	0.036710719530103	0.014684287812041	1.1086637298091	0	0.234948604992658	0.110132158590308	0	0.014684287812041	0.073421439060206	0.425844346549192	0	6.77679882525697	0.029368575624082	0.190895741556534	2.50367107195301	0.220264317180617	0.161527165932452	0	0.13215859030837	3.04698972099853	0	0.638766519823789	0	0.212922173274596	0.624082232011747	0	0.014684287812041	0.13215859030837	4.04552129221733	3.12041116005874	0.580029368575624	0.102790014684288	0.102790014684288	0.183553597650514	26.2041116005874	0.212922173274596	0	0.080763582966226	0	4.03083700440529	1.74743024963289	0	0.080763582966226	0.345080763582966	0	1.2848751835536	0.139500734214391	0.381791483113069	0.330396475770925	0	0.176211453744493	0	0	7.95888399412629	0.117474302496329	0	0.014684287812041	0.499265785609398	0.007342143906021	0.058737151248165	0	0	0.007342143906021	0	0.036710719530103	0.007342143906021	0	0.102790014684288	0.029368575624082	0	0.007342143906021	0	0.044052863436123	0.022026431718062	0.007342143906021	0.014684287812041	0.117474302496329	0	0
TT0048	0	0	0	0	0	0	0	0	0	0.451127819548872	0	0	0.451127819548872	5.11278195488722	0	0	0	0	0	0	0	3.35839598997494	0.601503759398496	0	0	0	0.100250626566416	8.92230576441103	0	0	0	0.451127819548872	0	0	0	0	0.200501253132832	0.100250626566416	0	0	0	1.10275689223058	0	0	0	0.150375939849624	0	0	0.050125313283208	0	0	0.25062656641604	0	0	3.15789473684211	0.300751879699248	0	0	0	0	0.25062656641604	0.952380952380952	5.71428571428571	0.350877192982456	0	0.50125313283208	0	0	0	0	0.701754385964912	0	0.150375939849624	0	1.00250626566416	0	0.601503759398496	0.50125313283208	0.401002506265664	0.25062656641604	0	1.00250626566416	0	1.45363408521303	0	0.300751879699248	3.35839598997494	0.350877192982456	0.350877192982456	0.300751879699248	0.100250626566416	8.52130325814536	0	0.050125313283208	0	0.300751879699248	0.50125313283208	0	0.551378446115288	0	17.8446115288221	0.651629072681704	0.300751879699248	0.150375939849624	0	0	6.21553884711779	0.150375939849624	0	0.150375939849624	0	4.01002506265664	0.601503759398496	0	0	0.150375939849624	0	1.20300751879699	1.55388471177945	2.25563909774436	2.65664160401003	0	0	0	0.200501253132832	5.21303258145363	0.350877192982456	0	0.100250626566416	0.200501253132832	0.150375939849624	1.35338345864662	0	0	0.100250626566416	0	0.350877192982456	0	0	0	0.25062656641604	0	0	0	0.300751879699248	0	0	0	0.25062656641604	0	0
SG0031	0.025400050800102	0	0	0	0	0	0	0	0	0.008466683600034	0	0	0	86.5718398103463	0	0	0	0.042333418000169	0	0	0	0.008466683600034	0	0	0	0.025400050800102	0	0.033866734400136	0	0	0	0	0.008466683600034	0	0	0	0	0	0.016933367200068	0	0	0.008466683600034	0	0.431800863601727	0	0	0	0	0	0	0	0.008466683600034	0	0	0	0.008466683600034	0	0	0	0	0	0	0.016933367200068	0	0.423334180001693	0	0.076200152400305	0	0	0.008466683600034	0	0.008466683600034	0	0.016933367200068	0.050800101600203	0	0	0	0	0	0	0.008466683600034	0	0.016933367200068	0	0.008466683600034	0	0	0.008466683600034	0	0.059266785200237	0.118533570400474	0	0	0	0	3.91160782321565	0	0	0	0.228600457200914	0	0.008466683600034	0	0.042333418000169	0	0.016933367200068	0	0	7.55228177123021	0	0.008466683600034	0.016933367200068	0	0	0	0	0.008466683600034	0	0	0.008466683600034	0	0	0	0	0.008466683600034	0.025400050800102	0	0.008466683600034	0	0	0	0	0	0	0	0.008466683600034	0	0	0	0	0	0	0	0.127000254000508	0	0	0	0	0	0
CH0022	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	4	8	0	0	6	16	2	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
TT0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68181818181818	0	0	1.13636363636364	0	0	0	0	0	0	0	4.54545454545455	0	0	0	12.5	0	0	0	0	0	0	0	5.68181818181818	0	0	0	0	0	0	2.27272727272727	0	6.81818181818182	0	0	4.54545454545455	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	11.3636363636364	0	0	0	0	0	4.54545454545455	1.13636363636364	0	0	0	0	4.54545454545455	0	0	0	0	2.27272727272727	0	0	6.81818181818182	0	0	0	0	0	0	0	0	7.95454545454545	0	6.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TT0060	0	0.01414127130029	0	0	0	0	0.007070635650145	0.007070635650145	0	0.360602418157392	0	0	0.148483348653044	83.6314784699144	0	0	0	0.021211906950435	0	0	0.007070635650145	0.035353178250725	0	0	0	0	0	0.205048433854204	0	0	0	0	0	0	0	0	0	0	0.07070635650145	0	0	0	0	0.07070635650145	0	0.007070635650145	0.01414127130029	0	0	0.021211906950435	0	0.01414127130029	0	0	1.76058827688609	0.049494449551015	0	0	0.007070635650145	0.04242381390087	0.388884960757972	0.01414127130029	0.367673053807537	0.021211906950435	0.134342077352754	0.007070635650145	0.07070635650145	0.01414127130029	0.01414127130029	0	0.01414127130029	0	0	0.01414127130029	0.608074665912466	0	0	0.02828254260058	0.035353178250725	0.007070635650145	0.007070635650145	0.07070635650145	0	0.975747719720003	0.007070635650145	0.219189705154493	0.579792123311886	0.01414127130029	0.01414127130029	0	0.007070635650145	0.912111998868698	0	0.05656508520116	0	0.04242381390087	3.52117655377218	0	0.007070635650145	0.021211906950435	1.44948030827971	0.268684154705508	0.02828254260058	0	0	0.077776992151595	1.57675174998232	0	0	0.176765891253624	0	0.509085766810436	0.289896061655943	0	0.021211906950435	0.120200806052464	0	0.084847627801739	0	0.04242381390087	0.04242381390087	0	0.02828254260058	0	0	0.431308774658842	0.007070635650145	0	0	0.007070635650145	0	0.01414127130029	0	0	0.01414127130029	0	0.01414127130029	0	0	0.04242381390087	0.007070635650145	0	0	0.02828254260058	0.02828254260058	0	0	0	0	0	0
KL0011	0	0	0	0	0	0	1.86798633860737	1.37310936084199	0	0.899142677911759	0	0.2439534397435	0.564577960549244	0.062730884505472	0	1.1709765107688	0.655189238168258	0	0	0	0	1.27552798494459	1.39401965567715	0.006970098278386	0.299714225970586	0.132431867289329	0	1.32431867289329	0.376385307032829	0	1.4149299505123	0	0.006970098278386	0	0.013940196556772	0	0.1951627517948	0.223043144908343	0	0.013940196556772	0.006970098278386	3.05987314421133	0	0.006970098278386	0.027880393113543	1.28249808322297	0.2439534397435	0.209102948351572	0.418205896703143	0.125461769010943	0	1.08036523314979	0	0	4.39116191538301	0.843381891684673	0.013940196556772	0	0.069700982783857	0	0.473966682930229	1.19885690388234	2.44650449571339	0.132431867289329	0.006970098278386	0.132431867289329	0.181222555238029	0	0.020910294835157	0	0.529727469157315	0	0	0	4.43995260333171	0	0.236983341465115	0.118491670732557	0.055760786227086	0.027880393113543	0.090611277619015	0.71792012267373	1.32431867289329	1.81919565065867	1.90980692827769	1.37310936084199	0.522757370878929	0.355475012197672	0.906112776190144	0.006970098278386	0.020910294835157	9.90450965358612	0	1.20582700216073	0	0.411235798424758	0.069700982783857	0.020910294835157	0.299714225970586	0.139401965567715	19.0771589879417	2.56499616644595	0.96187356241723	0.167282358681257	0.013940196556772	0.188192653516415	5.21363351223252	0.104551474175786	0	0.132431867289329	0	0.927023071025302	4.32146093259915	0	0.125461769010943	1.8052554541019	0	0.216073046629957	0.230013243186729	0.188192653516415	0.871262284798216	0.020910294835157	0.153342162124486	0	0	4.64905555168328	0.111521572454172	0	0.034850491391929	0.083641179340629	0.006970098278386	0.139401965567715	0	0	0.034850491391929	0.250923538021886	0.2927441276922	0.013940196556772	0.062730884505472	0.348504913919286	0.020910294835157	0.013940196556772	0	0	0.013940196556772	0.0487906879487	0	0.013940196556772	0.181222555238029	0	0
