SampleID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13
AL0003	0.0	0.0	0.0	0.0	0.0	41.48578950823749	0.0	25.081564048765483	0.0	5.757198818349609	0.0	0.0	27.675447624647425	0
TT0069	0.0	0.037690629616672855	0.0069660073112881955	0.0	0.0	23.913360107754038	0.0019109995511900283	9.378131011294634	0.017137313915747538	6.894799910458425	0.0	0.057268181493085955	59.692735838604925	0
TT0049	0.0	0.0	0.0	0.0	0.0	32.12633557896973	0.0	27.323952633982344	0.0	6.8771002844843	0.0	0.22594435116755998	33.446667151396056	0
TT0042	0.0	0.0	0.0	0.0	0.0	36.4200721744984	0.0	28.22647048895383	0.0	4.7690230432164045	0.0	0.0	30.58443429333136	0
TT0059	0.0	0.0	0.0	0.0	0.0	45.91408770756357	0.0	7.679609244667701	0.0	5.139555341635729	0.026280031117003194	0.07260140792006518	41.16786626709593	0
TT0016	0.0	0.0	0.0	0.0	0.0	50.57169301530834	0.0	6.984985202092667	0.0	2.75040156063357	0.0	0.04683746758111304	39.64608275438431	0
KL0010	0.017623357640375283	0.12097580258797812	0.0	0.11760609342991377	0.0	23.168974008850512	0.005079641448599288	13.445859890776072	0.011986107569231364	7.444160313860312	0.0	0.0	55.667734783837005	0
TT0018	0.048099128954513806	0.040571127229862364	0.0	0.0	0.0	18.391146531249134	0.001986390509425625	5.083398529965092	0.11515201833316266	10.077908307863389	0.013673716830516082	0.12909158860049225	66.09897266046441	0
TT0048	0.0	0.0	0.0	0.0	0.0	33.36464515975408	0.0	29.0202311678834	0.0	7.657412614744999	0.0	0.12106554852254214	29.83664550909499	0
SG0031	0.0	0.0	0.0	0.0	0.0	43.48379000895603	0.0	7.2777731946488124	0.0	4.894172379365829	0.0	0.0	44.34426441702933	0
CH0022	0.0	0.0	0.0	0.0	0.0	25.892976922002138	0.0	48.12680839700861	0.0	3.7083042071348395	0.0	0.0	22.27191047385442	0
TT0051	0.0	0.0	0.0	0.0	0.0	24.10957649024896	0.0	48.985917137767494	0.0	3.2811859138904365	0.03627992743094773	0.0	23.587040530662158	0
TT0060	0.0	0.0	0.0	0.0	0.0	32.226591766901464	0.0	15.58976101498388	0.04062206849537371	9.476266359317101	0.0	0.0	42.66675879030218	0
KL0011	0.019352784985218672	0.14071022494079155	0.0	0.0736563683333417	0.0	27.37645276190917	0.014798302023611907	13.228714890414157	0.0	8.220376962347036	0.008159533570318912	0.07978141176099669	50.83799675971535	0
TT0003	0.07476461573695951	0.0	0.0	0.0	0.0	35.365026557077506	0.0	11.699143422132712	0.059555514485830026	8.282872624980616	0.0	0.06111331682069378	44.45752394876569	0
AL0004	0.0	0.0	0.0	0.0	0.0	39.741158278238636	0.0	25.284760284304603	0.0	6.4214738075410445	0.0	0.0	28.55260762991571	0
TT0053	0.0	0.0	0.0	0.0	0.0	43.33811150421465	0.0	10.577454085118838	0.0	4.442997898274116	0.0	0.0	41.64143651239239	0
CH0038	0.0	0.0	0.0	0.0	0.0	26.200478079634525	0.0	42.02317673887465	0.0	5.926742819200014	0.0	0.14478752187612798	25.704814840414674	0
DU0089	0.0	0.0	0.0	0.0	0.0	28.333447587405242	0.0	26.855312663553764	0.0	6.016610167151733	0.0	0.04261201500559262	38.752017566883666	0
DU0002	0.0	0.0	0.0	0.0	0.0	48.59752595975116	0.0	15.606745296029073	0.0	3.869958590281862	0.0	0.14782449295486366	31.777945660983026	0
DU0005	0.0	0.09816974652021931	0.0	0.0	0.0	26.665986166795143	0.0	7.6656131336700835	0.024403254590677687	6.320983937204459	0.0	0.024348051374982676	59.200495709844425	0
DU0064	0.0	0.0	0.0	0.0	0.0	44.843864008254045	0.006794493945763062	2.141368076336399	0.02610217381650039	5.17331595095269	0.0	0.07881609702026203	47.72973919967435	0
DU0010	0.02149978264063146	0.01453843161482226	0.03463547149281318	0.0	0.0	26.917397878216935	0.0	3.553542257328894	0.19653297687139956	5.839892653857551	0.0	0.05565186579225676	63.3663086821847	0
DU0013	0.0	0.0	0.0	0.0	0.0	56.25702433820992	0.0	2.423122686285712	0.0	4.752166644315391	0.0	0.0	36.56768633118896	0
DU0038	0.0	0.0	0.0	0.020343626750043774	0.0	50.29642772685193	0.0	10.020006861838985	0.0	3.154299222999951	0.0	0.052146060439966675	36.45677650111913	0
DU0059	0.0	0.11192751831186941	0.0	0.0076472777660247645	0.0	32.873936856974225	0.0	1.2892626066214818	0.0	6.599356307855405	0.0	0.04426745013777278	59.07360198233322	0
DU0099	0.0	0.0	0.0	0.0	0.0	48.51868836977695	0.0	4.38708797883773	0.0	3.6634231101375243	0.0	0.0	43.43080054124779	0
DU0083	0.0	0.07528016529904322	0.0	0.0	0.0	42.630963185282106	0.0	18.190545535050532	0.0	5.674861996005022	0.0	0.09825517809906496	33.33009394026421	0
DU0087	0.051893507859371184	0.043462948731358204	0.07401223454426605	0.0	0.0	31.982772836624186	0.004752832003355127	9.217722392095624	0.0	6.846635724037629	0.021607420807419935	0.034601541597925625	51.72253856169886	0
DU0058	0.0	0.17887427497776384	0.0	0.0	0.0	22.431484161451028	0.0025116790062119686	2.5537865972120923	0.23913365010361678	8.707995410073641	0.0	0.03985932325628613	65.84635490391936	0
DU0019	0.0	0.0336572109415526	0.0	0.0	0.0	45.59550317569233	0.0	4.261015094364653	0.011669012028847216	3.0249367384053976	0.0	0.0	47.07321876856722	0
DU0012	0.0	0.0	0.0	0.0	0.0	64.3340697073482	0.0	0.8411862816046403	0.0	4.404995987316976	0.0	0.0	30.419748023730175	0
DU0017	0.016713809773381164	0.6481567648385491	0.0	0.0069647361566289165	0.0	31.73624029702094	0.0	2.1639028874130775	0.04335903407980912	5.635299661839356	0.0	0.010324211330241846	59.739038597548024	0
TBS466	0.0	0.0	0.0	0.0	0.0	41.09632148011141	0.0	25.300177839277833	0.0	5.272648862122368	0.0	0.0	28.330851818488377	0
TBS556	0.0	0.0	0.0	0.0	0.0	35.707603996313026	0.0	26.24395938876362	0.0	9.899976047486772	0.0	0.0	28.148460567436583	0
TBS516	0.0	0.045826672649199464	0.0	0.013628054105235434	0.0	33.04644138070995	0.011748933125450238	4.872484600405742	0.11431100437509199	7.968598618811089	0.0	0.027014177399059515	53.89994655841919	0
TTS1301	0.0	0.0	0.0	0.0	0.0	47.21203122014633	0.0	17.621175605158115	0.0	5.909626163739132	0.0	0.06882895384326312	29.18833805711315	0
TBS277	0.0	0.0	0.0	0.16888818109483725	0.0	47.78467392301508	0.0	9.809375749152617	0.0	4.07776779094882	0.0	0.10940433397065755	38.04989002181799	0
TBS035	0.0	0.0	0.0	0.0	0.0	44.11257755873274	0.0	19.413901504488795	0.0	4.827892015665962	0.0	0.07241340346966742	31.573215517642833	0
TBS524	0.0	0.0	0.0	0.0	0.0	53.380765571844556	0.0	8.552059647285981	0.0	4.451180025807297	0.0	0.05109390912451628	33.56490084593764	0
TBS442	0.0	0.0	0.0	0.0	0.0	45.54284723643937	0.0	8.58574073856178	0.0	7.374034229308542	0.0	0.0	38.497377795690305	0
TBS664	0.0	0.0	0.0	0.0	0.0	42.24897811494168	0.0	18.066883831549593	0.0	7.385749464333764	0.0	0.12175901867625144	32.17662957049871	0
TBS469	0.0	0.0	0.0	0.0	0.0	56.94215974728455	0.0	5.596016508457516	0.0	3.162485647333483	0.0	0.0	34.29933809692446	0
TTS1194	0.0	0.0	0.0	0.0	0.0	40.91831350621394	0.0	10.800960146046284	0.0	5.739748641553171	0.0	0.23327295964172806	42.30770474654488	0
TBS349	0.0	0.10015904588661462	0.0	0.0	0.0	41.96156593530429	0.0	13.10073303954106	0.0	3.9502743474858373	0.0	0.0	40.8872676317822	0
TBS160	0.0	0.0	0.0	0.0	0.0	57.950395051048574	0.0	1.4811928923853388	0.0	3.9475874976115355	0.0	0.11125355840779293	36.50957100054676	0
TTS1189	0.0	0.07399570058195426	0.0	0.0	0.0	46.082799931495785	0.0	2.381194351608354	0.0	6.688390347446773	0.08185670323447433	0.3658078606265973	44.32595510500606	0
TTS1170	0.0	0.0	0.0	0.0	0.0	46.05059123336632	0.0	12.979105638625283	0.0	6.621087857344644	0.0	0.0	34.349215270663755	0
TTS1210	0.08313480160165897	0.10570591841640746	0.39312796305183434	0.04729212669228766	0.0	32.909748851009	0.011545855275981775	1.050033273605259	0.0	7.103567107630806	0.005823367290142813	0.07505625579615086	58.21496447963048	0
TTS1149	0.12419565449765	0.0688261323988188	0.0	0.09477319555578857	0.0	47.95234901026589	0.07981250610662353	8.255076729088625	0.0	4.002800103863077	0.06670299802203332	0.1377346794892969	39.217728990712196	0
TTS1134	0.0	0.0	0.0	0.0	0.0	52.33913598355016	0.00895824808836592	3.734939545092053	0.0	5.981236612252264	0.03745097224454434	0.0	37.89827863877263	0
TTS1118	0.17569316382342962	0.0	0.0	0.0	0.0	40.690449412559275	0.0	14.18065335546412	0.0	11.362413846513794	0.0	0.0	33.59079022163938	0
TTS1120	0.0	0.0	0.0	0.10731519620644367	0.0	30.633495295245012	0.0	11.039263260117053	0.0	9.07278725405946	0.0	0.2464194845184013	48.90071950985363	0
TTS1203	0.0	0.0	0.0	0.0	0.0	41.04445840600249	0.0	21.503287289433892	0.0	6.222068340013455	0.0	0.13811340770039016	31.092072556849775	0
TTS1188	0.1449139526300954	0.05482813976573557	0.0	0.29214978892608046	0.0	20.672501280842607	0.03201939840956926	2.5721594269382875	0.0	7.483455795105293	0.29507613582332937	0.13684775647242595	68.31604832508657	0
DU0047	0.0	0.0	0.0	0.0	0.0	48.07565695675741	0.0	15.152032788814706	0.0	4.42443252687524	1.7970941304170345	0.06969869119749106	30.481084905938115	1
DU0076	0.0	0.11309319877351458	0.0	0.0	0.0	31.93162851593972	0.0	4.106693963235998	0.06383240263061406	7.541496503325859	0.0	0.05562015397920265	56.18763526211508	1
DU0034	0.0	0.14455965264685622	0.0	0.0	0.0	28.799737139353926	0.0	3.9435055690885887	0.024634167861862902	8.479217103648718	0.0	0.0	58.60834636740005	1
DU0071	0.0	0.0	0.0	0.0	0.0	51.55690733392152	0.0	9.522288894451092	0.0	3.6159617288774863	0.0	0.10605094510046512	35.19879109764945	1
DU0077	0.0	0.3436012654936506	0.0	0.0	0.0	28.812722203830983	0.0	2.940471061676355	0.0	6.368903502011904	0.005621999046189065	0.029379286617081685	61.499300681323845	1
DU0004	0.0	0.0	0.0	0.0	0.0	39.16206587008858	0.0	18.55783927841603	0.0	5.492534477424964	0.0	0.13803168139784394	36.6495286926726	1
TBS365	0.0	0.0	0.0	0.0	0.0	56.70230663062079	0.0	7.180001561301521	0.0	4.526340331535351	0.0	0.0	31.591351476542336	0
TBS425	0.0	0.0	0.0	0.0	0.0	45.58987738260869	0.0	15.172661038914	0.0	5.316507424122576	0.0	0.05030266255872209	33.870651491796025	1
TBS011	0.0	0.0	0.0	0.0499450065639013	0.0	42.079309101780765	0.0	6.17848287776857	0.03237135407654665	5.927873887134582	0.0	0.052075888313681096	45.67994188436196	1
TTS1223	0.0	0.0	0.0	0.0	0.0	44.20621224517607	0.0	21.210252634143067	0.0	5.123275237160261	0.0	0.0	29.4602598835206	1
TBS387	0.0	0.0	0.0	0.0	0.0	61.8715127763219	0.0	5.827887632278792	0.0	5.979974626867207	0.0	0.0	26.32062496453209	1
TBS596	0.0	0.0	0.0	0.0	0.0	50.41385673370874	0.0	12.880498849033314	0.0	4.005100984760665	0.0	0.0	32.70054343249728	1
TTS1204	0.07617476454422417	0.21903314424384707	0.0	0.0	0.0	35.5253070644414	0.01733087326852719	4.462414715697995	0.0	6.954106498457284	0.02107612228441447	0.019694875255552614	52.704861941806755	1
TBS480	0.0	0.0	0.0	0.0	0.0	62.6316170820009	0.0	0.48676303219074796	0.0	3.799650340921258	0.0	0.0	33.08196954488708	1
TBS150	0.0	0.0	0.0	0.0	0.0	39.35058866686208	0.0	26.749174576378028	0.0	6.07870188094481	0.0	0.06321754885740255	27.758317326957677	1
TBS165	0.0	0.0	0.0	0.0	0.0	33.805263536722684	0.005212731365767998	12.936517056900598	0.09239861875747478	7.389878935642656	0.017837520223832365	0.2853853340758401	45.46750626631114	1
TTS1214	0.0	0.12433203892188609	0.0	0.0	0.0	38.02126348597358	0.0	6.888149687635068	0.09159544907027428	5.4474146469029625	0.0	0.06110254094189282	49.36614215055433	1
TTS1146	0.0	0.0	0.0	0.0	0.0	36.44248065661344	0.0	31.44316366949125	0.0	7.050546832716041	0.0	0.0	25.063808841179284	1
TTS1200	0.0	0.0	0.0	0.0	0.0	37.020171263084315	0.0	11.789208921663057	0.0	9.385155402510945	0.0	0.0	41.80546441274169	1
TTS1111	0.0	0.0	0.0	0.0	0.0	46.983478148583956	0.0	12.158499770449302	0.0	5.320467860793405	0.0	0.06888600922987746	35.468668210943484	1
TTS1115	0.0	0.0	0.0	0.0	0.0	51.94616737986749	0.0	9.462625883463655	0.0	4.137274151648009	0.0	0.0	34.453932585020844	1
DU0074	0.0	0.07488575670052601	0.0	0.0	0.0	50.254357400739245	0.0	8.428083739625118	0.0	5.323942639735659	0.0	0.08235769858009687	35.83637276461936	0
DU0063	0.0	0.0	0.0	0.0	0.0	45.02682786625474	0.004412024896032235	1.648353795769044	0.0	5.216054892106828	0.014213478679325604	0.11604265805861257	47.97409528423542	0
DU0007	0.0	0.0	0.0	0.0	0.0	58.290510964937866	0.0	0.7845771554343994	0.0	5.973273612528832	0.0	0.0	34.95163826709891	0
TBS385	0.0	0.0	0.0	0.0	0.0	56.91698393876716	0.0	5.297232091758863	0.0	4.708141911904037	0.0	0.0	33.07764205756993	0
TBS396	0.0	0.0	0.0	0.0	0.0	45.70384323033209	0.0	11.662421548228451	0.0	4.330487693971182	0.0	0.11526469679619589	38.18798283067209	0
TBS435	0.0	0.0	0.0	0.0	0.0	40.569639508828025	0.0	30.076574684354675	0.0	4.870451698860217	0.0	0.06357931518184928	24.419754792775223	0
TBS461	0.0	0.0	0.0	0.0	0.0	58.4865659444354	0.0	1.116401918543288	0.0	3.828274132209305	0.0	0.0	36.56875800481201	0
TBS467	0.0	0.0	0.0	0.0	0.0	50.00821101280417	0.0	8.761968460354282	0.08265231925093144	4.701514801759595	0.0	0.0	36.44565340583101	0
TBS672	0.0	0.0	0.0	0.0	0.0	48.11991774941633	0.0	14.78417818416546	0.0	4.357402183311525	0.0	0.0	32.738501883106686	0
TTS1205	0.0	0.0	0.0	0.0	0.0	44.19344500651834	0.0	15.763876243295059	0.0	5.735422981181881	0.02004068821323015	0.0	34.2872150807915	0
